name	ra	dec	pointing	region_number	region_lst	fermi
NGC7027	316.757000	42.236200	1	139	0.145111	nondetected
BLLACERTAE	330.680000	42.277800	1	38	0.320587	detected
B22125+35	321.929000	36.218000	0	38	0.320587	detected
J2204+3632	331.088000	36.543600	0	38	0.320587	nondetected
J2214+3739	333.524000	37.652500	0	38	0.320587	nondetected
CLJ2208+3904	332.016000	39.070900	0	38	0.320587	nondetected
NRAO676	330.431000	50.815700	0	38	0.320587	detected
2037+511	309.654000	51.320200	1	22	0.665352	detected
1ES2037+521	309.848000	52.330500	0	22	0.665352	detected
MG4J202932+4925	307.415000	49.439300	0	22	0.665352	detected
RGBJ2056+496	314.178000	49.668200	0	22	0.665352	detected
GB6J2102+4702	315.571000	47.037900	0	22	0.665352	detected
J2236+2828	339.094000	28.482500	1	54	0.982472	detected
J2244+2600	341.147000	26.005600	0	54	0.982472	nondetected
J2238+2749	339.554000	27.831100	0	54	0.982472	nondetected
J2216+3102	334.178000	31.043100	0	54	0.982472	nondetected
J2157+3127	329.370000	31.450300	0	54	0.982472	detected
J2219+2613	334.957000	26.224400	0	54	0.982472	nondetected
J2228+2503	337.007000	25.050800	0	54	0.982472	nondetected
J2217+2421	334.253000	24.362800	0	54	0.982472	detected
J2225+2118	336.409000	21.301700	0	54	0.982472	nondetected
J2212+2355	333.025000	23.927800	0	54	0.982472	detected
J2212+2843	333.043000	28.716700	0	54	0.982472	nondetected
J2203+3145	330.812000	31.760600	0	54	0.982472	nondetected
CLJ2300+3137	345.095000	31.617900	0	54	0.982472	detected
J2307+3230	346.816000	32.508600	0	54	0.982472	nondetected
J2216+3518	334.083000	35.303900	0	54	0.982472	nondetected
J2300+1655	345.179000	16.920600	1	71	1.599665	nondetected
CT_2255+2410	343.814000	24.169800	0	71	1.599665	detected
J2321+2732	350.499000	27.546200	0	71	1.599665	detected
A2627	354.178000	23.923300	0	71	1.599665	detected
BBJ2338+2124	354.735000	21.411400	0	71	1.599665	detected
J2322+1843	350.619000	18.723300	0	71	1.599665	nondetected
J2308+2008	347.048000	20.145000	0	71	1.599665	nondetected
BUJ2313+1444	348.489000	14.739900	0	71	1.599665	detected
J2307+1450	346.892000	14.838300	0	71	1.599665	detected
J2310+1055	347.619000	10.925000	0	71	1.599665	nondetected
J2253+1608	343.491000	16.148100	0	71	1.599665	detected
CR2243+2021	340.978000	20.351100	0	71	1.599665	detected
J2253+1942	343.281000	19.709400	0	71	1.599665	nondetected
J2249+2107	342.252000	21.117200	0	71	1.599665	nondetected
NVSSJ232538+164641	351.409000	16.778200	0	71	1.599665	detected
J2327+1533	351.900000	15.552500	0	71	1.599665	nondetected
J2327+1524	351.842000	15.410300	0	71	1.599665	nondetected
BBJ2334+1408	353.724000	14.537200	0	71	1.599665	detected
3C147	85.651100	49.852000	1	142	2.500012	nondetected
J0541+5312	85.317400	53.206700	1	14	2.671021	nondetected
J0538+5107	84.728300	51.123100	0	14	2.671021	nondetected
SGR0501+4516	75.278200	45.276100	0	14	2.671021	nondetected
J0559+5804	89.805800	58.067500	0	14	2.671021	nondetected
GB6J0540+5823	85.124200	58.394300	0	14	2.671021	detected
CLJ0529+5840	82.314600	58.679100	0	14	2.671021	nondetected
J0449+6332	72.347100	63.535800	1	5	3.009045	nondetected
TXS0354+599	59.760400	60.089500	0	5	3.009045	detected
TXS0259+681	46.091300	68.360200	0	5	3.009045	detected
J0501+7128	75.440800	71.476100	0	5	3.009045	nondetected
TXS0329+654	53.486200	65.615600	0	5	3.009045	detected
CLJ0516+7351	79.129900	73.852400	0	5	3.009045	detected
J0319+6949	49.842000	69.823600	0	5	3.009045	nondetected
0502+675	76.984400	67.623400	0	5	3.009045	detected
J0503+6600	75.985200	66.008600	0	5	3.009045	nondetected
J0554+6857	88.503400	68.965000	0	5	3.009045	nondetected
GB6J0526+6317	81.527100	63.291300	0	5	3.009045	detected
GB6J0437+6757	69.385400	67.954400	0	5	3.009045	detected
NVSSJ050558+611336	76.494200	61.226700	0	5	3.009045	detected
J0721+7120	110.473000	71.343300	1	6	3.614183	detected
J0835+6835	128.948000	68.586400	0	6	3.614183	nondetected
CLJ0848+6606	132.228000	66.102600	0	6	3.614183	detected
J0825+6157	126.411000	61.957800	0	6	3.614183	nondetected
J0805+6144	121.326000	61.739700	0	6	3.614183	detected
J0814+6431	123.663000	64.522800	0	6	3.614183	detected
GB6J0812+6508	123.170000	65.153100	0	6	3.614183	detected
J0756+6347	119.228000	63.799700	0	6	3.614183	nondetected
J0642+6758	100.518000	67.976400	0	6	3.614183	nondetected
J0639+7324	99.841500	73.416100	0	6	3.614183	detected
GB6J0636+7138	99.177900	71.645300	0	6	3.614183	detected
J0607+6720	91.969500	67.348600	0	6	3.614183	nondetected
J0726+7911	111.549000	79.191900	1	1	4.089658	nondetected
J0617+7816	94.487200	78.268600	0	1	4.089658	nondetected
RXJ0805.4+75	121.360000	75.573600	0	1	4.089658	detected
S51027+74	157.844000	74.699400	0	1	4.089658	detected
WNB1016.6+8038	155.508000	80.397300	0	1	4.089658	detected
NVSSJ070651+774137	106.713000	77.693400	0	1	4.089658	detected
1ES0737+746	116.022000	74.566000	0	1	4.089658	detected
J0930+7420	142.724000	74.334700	0	1	4.089658	nondetected
J1044+8054	161.096000	80.910800	0	1	4.089658	detected
J1058+8114	164.548000	81.242200	0	1	4.089658	detected
J1153+8058	178.302000	80.974700	0	1	4.089658	nondetected
GAJ1054+8629	163.593000	86.493400	0	1	4.089658	nondetected
J1010+8250	152.566000	82.837200	0	1	4.089658	nondetected
J0929+8612	142.429000	86.205800	0	1	4.089658	detected
J0642+8811	100.526000	88.198600	0	1	4.089658	nondetected
NVSSJ074715+851208	116.814000	85.202200	0	1	4.089658	detected
J0702+8549	105.637000	85.831100	0	1	4.089658	nondetected
J0626+8202	96.512500	82.040300	0	1	4.089658	nondetected
J0747+7639	116.811000	76.654700	0	1	4.089658	nondetected
J0749+7420	117.344000	74.344700	0	1	4.089658	nondetected
J0808+7315	122.069000	73.253300	0	1	4.089658	nondetected
PTF10HJZ	158.597000	73.755800	0	1	4.089658	nondetected
GB6J0856+7146	134.228000	71.773500	0	1	4.089658	detected
0836+710	130.352000	70.895000	0	1	4.089658	detected
4C55.16	128.729000	55.572800	1	16	4.929343	detected
J0854+5757	133.675000	57.958100	0	16	4.929343	nondetected
J0921+6215	140.401000	62.264400	0	16	4.929343	detected
J0834+6019	128.573000	60.329700	0	16	4.929343	nondetected
BBJ0816+5739	124.095000	57.652500	0	16	4.929343	detected
J0837+5825	129.343000	58.416900	0	16	4.929343	nondetected
J0807+5117	121.754000	51.293900	0	16	4.929343	nondetected
BBJ0844+5312	131.048000	53.213900	0	16	4.929343	detected
J0902+5402	135.580000	54.049200	0	16	4.929343	nondetected
J0849+5108	132.492000	51.141400	0	16	4.929343	nondetected
C0851+4847	132.902000	48.791900	0	16	4.929343	nondetected
C0850+4854	132.502000	48.914600	0	16	4.929343	detected
S40859+47	135.767000	46.851300	0	16	4.929343	detected
J0952+5048	148.114000	50.813900	0	16	4.929343	nondetected
J0937+5008	144.301000	50.147800	0	16	4.929343	detected
J0929+5013	142.314000	50.226700	0	16	4.929343	detected
J0932+5306	143.172000	53.109200	0	16	4.929343	nondetected
C0957+5522	149.409000	55.382700	0	16	4.929343	detected
1ES0806+524	122.455000	52.316100	0	16	4.929343	detected
J0809+5341	122.424000	53.690300	0	16	4.929343	nondetected
J0814+5609	123.634000	56.165700	0	16	4.929343	detected
J0824+5552	126.197000	55.878300	0	16	4.929343	detected
J0945+5757	146.426000	57.963200	0	16	4.929343	detected
3C48	24.422100	33.159800	1	138	5.853150	nondetected
3C66A	35.665000	43.035300	1	25	6.030027	detected
J0240+4216	40.021900	42.272800	0	25	6.030027	nondetected
J0204+4005	31.021700	40.084200	0	25	6.030027	nondetected
J0202+3943	30.506900	39.722500	0	25	6.030027	nondetected
J0230+4032	37.690500	40.548100	0	25	6.030027	detected
J0202+4205	30.681900	42.087800	0	25	6.030027	nondetected
J0143+4129	25.763300	41.488900	0	25	6.030027	nondetected
J0148+4215	27.185700	42.255300	0	25	6.030027	nondetected
BBJ0154+4433	28.727100	44.560000	0	25	6.030027	detected
J0132+4325	23.183900	43.425600	0	25	6.030027	nondetected
J0154+4743	28.734500	47.723900	0	25	6.030027	nondetected
J0219+4727	34.847300	47.461100	0	25	6.030027	nondetected
J0251+4315	42.893900	43.254200	0	25	6.030027	nondetected
J0254+3931	43.677600	39.526100	0	25	6.030027	nondetected
MG3J021846+3641	34.707900	36.678500	0	25	6.030027	detected
J0221+3556	35.272800	35.936900	0	25	6.030027	detected
BBJ0208+3523	32.159100	35.386900	0	25	6.030027	detected
J0148+3854	27.101600	38.901400	0	25	6.030027	nondetected
J0205+3932	31.308300	39.549200	0	25	6.030027	nondetected
MG4J015630+3913	29.130400	39.242100	0	25	6.030027	detected
BBJ0136+3905	24.135000	39.099700	0	25	6.030027	detected
J0319+4130	49.950700	41.511700	1	26	6.748299	detected
IC310	49.178300	41.324600	0	26	6.748299	detected
J0313+4120	48.258200	41.333600	0	26	6.748299	nondetected
J0322+3948	50.716000	39.800600	0	26	6.748299	nondetected
J0310+3814	47.707800	38.248100	0	26	6.748299	detected
J0341+3352	55.291600	33.872500	0	26	6.748299	nondetected
J0329+3510	52.314000	35.168300	0	26	6.748299	nondetected
J0343+3622	55.870600	36.370000	0	26	6.748299	nondetected
CLJ0342+3859	55.567800	38.985100	0	26	6.748299	detected
0415+379	64.588700	38.026600	0	26	6.748299	nondetected
TB0423+4150	65.983400	41.834100	0	26	6.748299	detected
0355+508	59.873900	50.963900	0	26	6.748299	nondetected
0241+622	41.240400	62.468500	1	13	7.241716	detected
LSI+61_303	40.131900	61.229300	0	13	7.241716	nondetected
NVSSJ025047+562935	42.697900	56.493000	0	13	7.241716	detected
TXS0210+515	33.574700	51.747800	0	13	7.241716	detected
NVSSJ025357+510256	43.489200	51.049100	0	13	7.241716	detected
0300+471	45.896800	47.271200	0	13	7.241716	detected
3C161	96.792100	-5.884700	1	141	7.871276	nondetected
PMNJ0656-032	104.046000	-3.385200	1	92	8.045035	detected
PMNJ0709-0255	107.437000	-2.921500	0	92	8.045035	detected
J0632+057	98.247100	5.800300	0	92	8.045035	nondetected
PMNJ0643+0857	100.860000	8.960700	0	92	8.045035	detected
TXS0657+172	105.006000	17.156200	1	60	8.318094	detected
VERJ0648+152	102.198000	15.273600	0	60	8.318094	detected
CLJ0713+1935	108.482000	19.583400	0	60	8.318094	detected
GB6J0708+2241	107.243000	22.693200	0	60	8.318094	detected
J0657+2423	104.274000	24.398600	0	60	8.318094	nondetected
BL0647+250	102.694000	25.050000	0	60	8.318094	detected
J0532+0732	83.162500	7.545300	1	75	8.655420	detected
GB6J0529+0934	82.260400	9.575700	0	75	8.655420	detected
0536+145	84.926500	14.562700	0	75	8.655420	detected
J0552+0313	88.208700	3.224200	0	75	8.655420	nondetected
CLJ0604+0000	91.243400	0.012000	0	75	8.655420	detected
J0745+1011	116.388000	10.186700	1	76	8.968346	nondetected
J0725+1425	111.320000	14.420300	0	76	8.968346	detected
J0726+0636	111.651000	6.611700	0	76	8.968346	nondetected
PMNJ0721+0406	110.349000	4.112100	0	76	8.968346	detected
J0739+0137	114.825000	1.617800	0	76	8.968346	detected
C0735+0130	113.994000	1.501000	0	76	8.968346	nondetected
J0733+0456	113.489000	4.937200	0	76	8.968346	nondetected
J0750+1021	117.637000	10.357200	0	76	8.968346	nondetected
J0757+0956	119.278000	9.942800	0	76	8.968346	detected
J0750+1231	117.717000	12.517800	0	76	8.968346	detected
J0738+1742	114.531000	17.705300	0	76	8.968346	detected
PKS0727-115	112.580000	-11.686800	1	115	9.456157	detected
TB0754-1147	118.610000	-11.788100	0	115	9.456157	detected
PMNJ0746-0709	116.614000	-7.164200	0	115	9.456157	detected
1RXS072114.5-022047	110.308000	-2.348200	0	115	9.456157	detected
PKS0723-008	111.460000	-0.916100	0	115	9.456157	detected
J0825+0309	126.460000	3.156700	1	93	9.755836	detected
RXJ0819.2-0756	124.823000	-7.941200	0	93	9.755836	detected
J0817-0933	124.457000	-9.558300	0	93	9.755836	detected
J0833+0350	128.329000	3.842200	0	93	9.755836	nondetected
J0831+0429	127.954000	4.494200	0	93	9.755836	detected
BBJ0842+0252	130.606000	2.881300	0	93	9.755836	detected
J0839+0319	129.955000	3.331400	0	93	9.755836	nondetected
J0839+0104	129.957000	1.073900	0	93	9.755836	detected
J0836+0052	129.066000	0.883300	0	93	9.755836	nondetected
J0811+0146	122.861000	1.781100	0	93	9.755836	detected
J0805-0111	121.304000	-1.186900	0	93	9.755836	detected
ATJ0800-0000	120.249000	-0.016600	0	93	9.755836	nondetected
J0745-0044	116.475000	-0.738100	0	93	9.755836	nondetected
J0807-0541	121.790000	-5.687200	0	93	9.755836	detected
J0808-0751	122.065000	-7.852500	0	93	9.755836	detected
3C286	202.785000	30.509200	1	136	10.477960	nondetected
3C295	212.835000	52.202600	1	140	10.689393	nondetected
J1419+5423	214.944000	54.387200	1	19	10.857209	detected
PTF11KLY	210.774000	54.273700	0	19	10.857209	nondetected
1ES1421+582	215.662000	58.032100	0	19	10.857209	detected
J150916.18+613716.7	227.317400	61.621300	0	19	10.857209	nondetected
BBJ1436+5639	219.241000	56.656900	0	19	10.857209	detected
J1423+5055	215.809000	50.926900	0	19	10.857209	nondetected
J1456+5048	224.034000	50.810000	0	19	10.857209	nondetected
J1439+4958	219.946000	49.968100	0	19	10.857209	detected
J1506+4933	226.684000	49.565300	0	19	10.857209	nondetected
J1443+4725	220.827000	47.432400	0	19	10.857209	detected
CLJ1503+4759	225.950000	47.992000	0	19	10.857209	detected
J1500+4751	225.203000	47.854200	0	19	10.857209	nondetected
J1535+4957	233.967000	49.960800	0	19	10.857209	nondetected
J1549+5038	237.323000	50.634700	0	19	10.857209	nondetected
J1545+5135	236.262000	51.583300	0	19	10.857209	nondetected
CLJ1450+5201	222.750000	52.019900	0	19	10.857209	detected
SBS1508+561	227.449000	55.938000	0	19	10.857209	detected
J151020.06+554722.0	227.583600	55.789400	0	19	10.857209	nondetected
87GB152947.5+574636	232.743000	57.606900	0	19	10.857209	detected
J1551+5806	237.993000	58.112200	0	19	10.857209	nondetected
J1558+5625	239.701000	56.420600	0	19	10.857209	detected
CLJ1520+5542	230.146000	55.715800	0	19	10.857209	nondetected
C1454+5124	223.613000	51.409400	0	19	10.857209	detected
J1625+4134	246.490000	41.577800	1	34	11.632103	nondetected
J1613+4223	243.270000	42.388300	0	34	11.632103	nondetected
J1616+4632	244.016000	46.540300	0	34	11.632103	detected
B31518+423	230.166000	42.186500	0	34	11.632103	detected
J1521+4336	230.457000	43.610800	0	34	11.632103	detected
BQJ1514+4450	228.652000	44.834400	0	34	11.632103	detected
J1506+4239	226.721000	42.656400	0	34	11.632103	nondetected
1ES1627+40.2	247.255000	40.133300	0	34	11.632103	nondetected
CT_1625+4118	246.426000	41.311700	0	34	11.632103	nondetected
J152205.41+393441.3	230.522500	39.578100	0	34	11.632103	nondetected
J1623+3909	245.782000	39.158900	0	34	11.632103	nondetected
RGBJ1534+372	233.697000	37.264900	0	34	11.632103	detected
J1548+3511	237.075000	35.191100	0	34	11.632103	detected
J1544+3240	236.024000	32.680000	0	34	11.632103	nondetected
J1613+3412	243.421000	34.213100	1	50	12.181888	detected
J1602+3326	240.530000	33.448100	0	50	12.181888	nondetected
J164100.10+345452.7	250.250400	34.914600	0	50	12.181888	nondetected
J1635+3808	248.815000	38.134400	0	50	12.181888	detected
J1658+3443	254.506000	34.724400	0	50	12.181888	nondetected
J1653+3107	253.375000	31.132200	0	50	12.181888	nondetected
J1644+2619	251.177000	26.320400	0	50	12.181888	detected
J1624+2748	246.149000	27.815800	0	50	12.181888	nondetected
J1606+3124	241.536000	31.412800	0	50	12.181888	nondetected
J1605+3001	241.388000	30.024700	0	50	12.181888	nondetected
J1606+2717	241.743000	27.284700	0	50	12.181888	nondetected
J1602+2646	240.665000	26.768300	0	50	12.181888	nondetected
J1610+2414	242.675000	24.246900	0	50	12.181888	nondetected
J1619+2247	244.812000	22.796400	0	50	12.181888	nondetected
J1636+2112	249.159000	21.215300	0	50	12.181888	nondetected
J1641+2257	250.355000	22.951100	0	50	12.181888	nondetected
J1540+1447	235.206000	14.795800	1	66	12.766317	detected
J1516+1932	229.237000	19.536900	0	66	12.766317	detected
J1538+1444	234.514000	14.735300	0	66	12.766317	nondetected
CR1553+1256	238.386000	12.947700	0	66	12.766317	detected
J1548+1727	237.230000	17.461400	0	66	12.766317	nondetected
J1603+1554	240.909000	15.900600	0	66	12.766317	nondetected
C1607+1551	241.777000	15.859600	0	66	12.766317	detected
J1611+1856	242.954000	18.943900	0	66	12.766317	nondetected
J1539+2744	234.913000	27.743900	0	66	12.766317	detected
J1549+0237	237.373000	2.616900	1	98	13.189856	detected
J1557-0001	239.464000	-0.030600	0	98	13.189856	nondetected
J1559+0304	239.879000	3.080000	0	98	13.189856	nondetected
J1550+0527	237.647000	5.452800	0	98	13.189856	detected
J1552+0850	238.014000	8.846500	0	98	13.189856	detected
1RXSJ154604.6+08191	236.518000	8.320800	0	98	13.189856	detected
J1543+0452	235.891400	4.872000	0	98	13.189856	nondetected
J1534+0131	233.719000	1.517800	0	98	13.189856	nondetected
J1533-0421	233.309000	-4.354400	0	98	13.189856	nondetected
J1526-0425	231.563000	-4.419400	0	98	13.189856	nondetected
NVSSJ152048-034850	230.203000	-3.813900	0	98	13.189856	detected
J1516+0015	229.168000	0.250300	0	98	13.189856	nondetected
J1504+1029	226.104000	10.494200	1	81	13.650404	detected
A2052	229.186000	7.021700	0	81	13.650404	detected
PMNJ1506+0814	226.685000	8.232900	0	81	13.650404	detected
J1504+0813	226.101000	8.227500	0	81	13.650404	nondetected
J1453+1036	223.256000	10.604700	0	81	13.650404	nondetected
BBJ1442+1200	220.701000	12.011100	0	81	13.650404	detected
J1430+1043	217.541000	10.723900	0	81	13.650404	nondetected
C1440+0610	220.221000	6.171200	0	81	13.650404	detected
J1450+0910	222.630000	9.174400	0	81	13.650404	nondetected
J1457+0749	224.409000	7.831700	0	81	13.650404	nondetected
J1505+0326	226.277000	3.441700	0	81	13.650404	detected
PKS1509+022	228.066000	2.054700	0	81	13.650404	detected
J1511+0518	227.922000	5.302500	0	81	13.650404	nondetected
A2055	229.694000	6.232800	0	81	13.650404	detected
J1517+1332	229.321000	13.540000	0	81	13.650404	nondetected
J1616+0459	244.156000	4.992200	1	82	14.205265	nondetected
J1617+0246	244.458000	2.778600	0	82	14.205265	nondetected
CLJ1627+0251	246.976000	2.852600	0	82	14.205265	nondetected
MG1J162441+1111	246.184000	11.166900	0	82	14.205265	detected
J1640+1144	250.245000	11.734500	0	82	14.205265	detected
J1639+1632	249.926000	16.539200	0	82	14.205265	nondetected
J1706+0953	256.653000	9.899900	0	82	14.205265	nondetected
1655+077	254.538000	7.691000	0	82	14.205265	detected
J1650+0824	252.656000	8.414400	0	82	14.205265	detected
J1652+0618	253.006000	6.315300	0	82	14.205265	nondetected
J1649+0412	252.365000	4.201100	0	82	14.205265	nondetected
J1630+0701	247.674000	7.019200	0	82	14.205265	nondetected
J1623+0741	245.993000	7.691700	0	82	14.205265	nondetected
J1618+0819	244.612000	8.330600	0	82	14.205265	nondetected
J1608+1029	242.192000	10.485300	0	82	14.205265	detected
J1603+1105	240.925000	11.096700	0	82	14.205265	nondetected
J1555+1111	238.929000	11.190000	0	82	14.205265	detected
J1707+0148	256.893000	1.812500	1	99	14.809810	nondetected
J1658+0515	254.639000	5.254400	0	99	14.809810	nondetected
J1651+0129	252.765000	1.489700	0	99	14.809810	nondetected
J1640-0011	250.044000	-0.196400	0	99	14.809810	nondetected
J1716-0452	259.110000	-4.869700	0	99	14.809810	nondetected
ATJ1715-0333	258.916000	-3.556500	0	99	14.809810	nondetected
J1725-0453	261.357000	-4.893300	0	99	14.809810	nondetected
J1733-0456	263.387000	-4.933900	0	99	14.809810	nondetected
3C353	260.117300	-0.979600	0	99	14.809810	nondetected
PKS1728+004	262.646000	0.410800	0	99	14.809810	detected
J1728+0427	262.104000	4.451100	0	99	14.809810	detected
J1719+0817	259.968000	8.284200	0	99	14.809810	nondetected
J1751+0939	267.887000	9.650000	1	83	15.280287	detected
J1736+0631	264.119000	6.529700	0	83	15.280287	detected
PKS1734+063	264.307000	6.350600	0	83	15.280287	detected
J1722+1013	260.686000	10.226600	0	83	15.280287	detected
CLJ1746+1015	266.528000	10.266100	0	83	15.280287	nondetected
J1756+1553	269.140000	15.895300	0	83	15.280287	nondetected
J1756+1535	269.221000	15.588900	0	83	15.280287	nondetected
J1752+1734	268.192000	17.572200	0	83	15.280287	nondetected
J1805+1714	271.448000	17.248600	0	83	15.280287	nondetected
J1811+1704	272.930000	17.082500	0	83	15.280287	nondetected
CLJ1810+1608	272.709000	16.139100	0	83	15.280287	detected
J1824+1044	276.012000	10.739700	0	83	15.280287	nondetected
TXS1827+062	277.524000	6.321200	0	83	15.280287	detected
J1818+0903	274.667000	9.062800	0	83	15.280287	detected
J1813+0615	273.389000	6.261700	0	83	15.280287	detected
NVSSJ181118+034113	272.825000	3.687300	0	83	15.280287	detected
J1803+0934	270.890000	9.573600	0	83	15.280287	nondetected
CRJ1803+0341	270.985000	3.685400	0	83	15.280287	detected
J1804+0101	271.067000	1.025600	0	83	15.280287	nondetected
J1804+0042	271.037000	0.706100	0	83	15.280287	nondetected
J1745-0753	266.363000	-7.884200	1	108	15.959520	detected
J1740-0811	265.007000	-8.187200	0	108	15.959520	nondetected
J1735-1117	263.863000	-11.292900	0	108	15.959520	detected
J1733-1304	263.261000	-13.080300	0	108	15.959520	detected
J1743-0350	265.995000	-3.834400	0	108	15.959520	nondetected
J1753.5-0127	268.368000	-1.451700	0	108	15.959520	nondetected
DR21	309.755000	42.325800	1	137	16.360392	nondetected
2005+403	301.937000	40.496800	1	37	16.529907	detected
1957+40	299.868000	40.733900	0	37	16.529907	nondetected
MG2J195919+3847	299.842000	38.780800	0	37	16.529907	detected
CYGX-1	299.590000	35.201600	0	37	16.529907	nondetected
3EGJ2016+3657	303.870000	37.183200	0	37	16.529907	detected
TXS2016+386	304.629000	38.855600	0	37	16.529907	detected
CYGX-3	308.108000	40.957700	0	37	16.529907	detected
MG4J195957+4213	299.994000	42.229800	0	37	16.529907	detected
J2001+4352	300.303000	43.881000	0	37	16.529907	detected
7C2010+4619	303.023000	46.482300	0	37	16.529907	detected
J2115+2933	318.873000	29.560600	1	53	16.956751	detected
J2114+2832	318.743000	28.549200	0	53	16.956751	nondetected
C2116+3339	319.060000	33.655700	0	53	16.956751	detected
3EGJ2027+3429	306.295000	33.716700	0	53	16.956751	detected
2021+317	305.829000	31.884000	0	53	16.956751	detected
MG2J204208+2426	310.525000	24.447800	0	53	16.956751	detected
J2106+2135	316.545000	21.593300	0	53	16.956751	nondetected
J2024+1718	306.236000	17.303600	1	69	17.307157	nondetected
J2033+2146	308.384000	21.772800	0	69	17.307157	nondetected
RXJ2030.8+1935	307.738000	19.603700	0	69	17.307157	detected
J2016+1632	304.058000	16.542800	0	69	17.307157	nondetected
NVSSJ194356+211826	295.984000	21.307500	0	69	17.307157	detected
87GB195252.4+135009	298.798000	13.971300	0	69	17.307157	detected
87GB192724.2+090329	292.449000	9.167700	1	84	17.635910	detected
RXJ1931.1+0937	292.788000	9.621400	0	84	17.635910	detected
1RXS194934.1+090655	297.392000	9.115200	0	84	17.635910	detected
1RXS194246.3+103339	295.697000	10.557700	0	84	17.635910	detected
1RXS193320.3+072616	293.334000	7.438800	0	84	17.635910	detected
SS433	287.957000	4.982800	0	84	17.635910	detected
C2025-0735	306.419000	-7.598000	1	101	17.962825	detected
J2030-0622	307.563000	-6.370800	0	101	17.962825	detected
J2030-0503	307.593000	-5.053300	0	101	17.962825	nondetected
ATJ2014-0047	303.619000	-0.789700	0	101	17.962825	nondetected
CLJ2017+0603	304.306000	6.051900	0	101	17.962825	nondetected
NVSSJ201431+064849	303.629000	6.813800	0	101	17.962825	detected
J2009+0727	302.481000	7.453600	0	101	17.962825	nondetected
J2007+0636	301.800000	6.612200	0	101	17.962825	nondetected
J1955+0618	298.980000	6.303300	0	101	17.962825	nondetected
J1951+0134	297.900000	1.578300	0	101	17.962825	nondetected
J1947-0103	296.932000	-1.056700	0	101	17.962825	nondetected
J2003-0421	300.854000	-4.360600	0	101	17.962825	nondetected
3C407	302.102000	-4.308100	0	101	17.962825	detected
PMNJ2016-0903	304.100000	-9.059200	0	101	17.962825	detected
J2018-0509	304.741000	-5.158100	0	101	17.962825	nondetected
J2015-0137	303.813000	-1.625700	0	101	17.962825	detected
J2023-0123	305.887000	-1.395000	0	101	17.962825	nondetected
J2031+0239	307.947000	2.660300	0	101	17.962825	nondetected
J2025+0316	306.290000	3.278900	0	101	17.962825	nondetected
J2021+0515	305.397000	5.251100	0	101	17.962825	nondetected
J2049+1003	312.441000	10.053900	1	85	18.632620	detected
J2050+0407	312.526000	4.130000	0	85	18.632620	detected
J2101+0341	315.412000	3.691900	0	85	18.632620	nondetected
J2106+0231	316.617000	2.526900	0	85	18.632620	nondetected
J2117+0503	319.337000	5.051100	0	85	18.632620	nondetected
J2120+0533	320.172000	5.562500	0	85	18.632620	nondetected
J2123+0535	320.935000	5.589400	0	85	18.632620	nondetected
J2110+0809	317.540000	8.165400	0	85	18.632620	detected
1RXS211242.5+081831	318.178000	8.310000	0	85	18.632620	detected
J2108+1430	317.171000	14.507500	0	85	18.632620	nondetected
J2051+1743	312.898000	17.726700	0	85	18.632620	nondetected
J2043+1255	310.793000	12.920300	0	85	18.632620	nondetected
C2049+0954	312.346000	9.910400	0	85	18.632620	nondetected
J2035+1056	308.843000	10.935200	0	85	18.632620	detected
J2031+1219	307.979000	12.328100	0	85	18.632620	detected
J2136+0041	324.161000	0.698300	1	102	19.186707	nondetected
J2148+0211	327.166000	2.190600	0	102	19.186707	nondetected
J2149+0322	327.424000	3.380900	0	102	19.186707	detected
J2151+0552	327.908000	5.870300	0	102	19.186707	nondetected
J2148+0657	327.023000	6.960600	0	102	19.186707	detected
J2147+0929	326.792000	9.496100	0	102	19.186707	detected
J2151+0709	327.881000	7.157200	0	102	19.186707	nondetected
J2204+0440	331.074000	4.667200	0	102	19.186707	detected
J2200+0234	330.206000	2.575000	0	102	19.186707	nondetected
J2206-0031	331.680000	-0.517200	0	102	19.186707	detected
J2156-0037	329.062000	-0.617800	0	102	19.186707	nondetected
J2139+0122	324.927000	1.374200	0	102	19.186707	nondetected
J2125+0441	321.372000	4.693100	0	102	19.186707	nondetected
J2118+0013	319.572000	0.221300	0	102	19.186707	detected
J2128-0244	322.093000	-2.742200	0	102	19.186707	nondetected
J2134-0153	323.543000	-1.888100	0	102	19.186707	detected
J2142-0437	325.654000	-4.628600	0	102	19.186707	nondetected
J2110-1020	317.504000	-10.349200	1	106	19.777303	nondetected
J2130-0927	322.579000	-9.460300	0	106	19.777303	nondetected
NVSSJ212035-125443	320.149000	-12.912100	0	106	19.777303	detected
J2115-1416	318.827000	-14.278600	0	106	19.777303	nondetected
NVSSJ210833-160724	317.138000	-16.123400	0	106	19.777303	detected
J2039-1046	309.753000	-10.778300	0	106	19.777303	detected
J2027-0831	306.969000	-8.532200	0	106	19.777303	nondetected
J2036-0629	309.170000	-6.484200	0	106	19.777303	nondetected
SDSSJ205528.	313.867000	-0.354700	0	106	19.777303	nondetected
CRJ2108-0250	317.186000	-2.842900	0	106	19.777303	detected
J2118-0636	319.680000	-6.605000	0	106	19.777303	nondetected
RBS1752	322.898000	-9.256100	0	106	19.777303	detected
J2146-1525	326.596000	-15.428600	1	121	20.251587	detected
J2148-1723	327.153000	-17.395600	0	121	20.251587	nondetected
